,Type,Distillery,Bottle,Category,Drinker,Rating,USD,Price,url,Drinker ID,Bottle ID
2817,Scotch,Bunnahabhain,Bunnahabhain 25 Year Old,Single Malt,the_muskox,84,383.74,€ 339.77,https://www.whiskybase.com/whiskies/whisky/112613/bunnahabhain-25-year-old,2480,11
2818,Scotch,Bunnahabhain,Bunnahabhain 25 Year Old,Single Malt,Belli700,84,383.74,€ 339.77,https://www.whiskybase.com/whiskies/whisky/112613/bunnahabhain-25-year-old,124,11
2819,Scotch,Bunnahabhain,Bunnahabhain 25 Year Old,Single Malt,c2abusus,84,383.74,€ 339.77,https://www.whiskybase.com/whiskies/whisky/112613/bunnahabhain-25-year-old,1843,11
2820,Scotch,Bunnahabhain,Bunnahabhain 25 Year Old,Single Malt,Trivial,83,383.74,€ 339.77,https://www.whiskybase.com/whiskies/whisky/112613/bunnahabhain-25-year-old,1558,11
2821,Scotch,Bunnahabhain,Bunnahabhain 25 Year Old,Single Malt,Benjamin1881,82,383.74,€ 339.77,https://www.whiskybase.com/whiskies/whisky/112613/bunnahabhain-25-year-old,129,11
2822,Scotch,Bunnahabhain,Bunnahabhain 25 Year Old,Single Malt,Duckfunk577,81,383.74,€ 339.77,https://www.whiskybase.com/whiskies/whisky/112613/bunnahabhain-25-year-old,364,11
2823,Scotch,Bunnahabhain,Bunnahabhain 25 Year Old,Single Malt,Xelerate,77,383.74,€ 339.77,https://www.whiskybase.com/whiskies/whisky/112613/bunnahabhain-25-year-old,1703,11
2824,Scotch,Bunnahabhain,Bunnahabhain 25 Year Old,Single Malt,Srontgorrth,75,383.74,€ 339.77,https://www.whiskybase.com/whiskies/whisky/112613/bunnahabhain-25-year-old,1423,11
2825,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Ralf Ortmann,92,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1229,12
2826,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Juri Semerau,91,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,734,12
2827,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,WhiskyVince,89,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1661,12
2828,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,trailandwhisky,89,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2504,12
2829,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,KleinAdroit,89,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,777,12
2830,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Izzino,89,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,640,12
2831,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,jrose,88,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2108,12
2832,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,dinis,88,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1914,12
2833,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Coult,88,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,249,12
2834,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Gerhans,88,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,501,12
2835,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,mpf,87,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2250,12
2836,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,whioli,87,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2568,12
2837,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Last Viking,87,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,819,12
2838,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,maltsabine,86,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2187,12
2839,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,legionofflames,86,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2152,12
2840,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Savas787,86,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1318,12
2841,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,sted,86,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2456,12
2842,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Eleix,86,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,391,12
2843,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Waland,86,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1606,12
2844,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ajatux,86,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1745,12
2845,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,chobaner,86,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1858,12
2846,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Grillmeister,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,540,12
2847,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Nidan,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1086,12
2848,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Johnjr1987,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,705,12
2849,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Bricktop,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,172,12
2850,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,dcfoto,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1897,12
2851,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ReviewsWhisky,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1254,12
2852,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,J.K.Ch,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,641,12
2853,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Teomarg,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1484,12
2854,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,riesenwattwurm,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2372,12
2855,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Sandman23,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1313,12
2856,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Storm703,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1444,12
2857,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,stiglitz,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2463,12
2858,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,montagsmalt1,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2248,12
2859,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,vladANDk,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2534,12
2860,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,AndGra,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,60,12
2861,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,RaphaelSch,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1234,12
2862,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,OCRrunner,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1108,12
2863,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Vassago Clynelish,85,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1590,12
2864,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,finishingcask,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1988,12
2865,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Torn,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1555,12
2866,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,André78,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,66,12
2867,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Rannsachair,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1233,12
2868,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Fritzkatz,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,469,12
2869,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,MikeDS,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1022,12
2870,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Whiskynosn,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1677,12
2871,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Keek,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,757,12
2872,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Leibingerschorsch,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,826,12
2873,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Chriz083,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,237,12
2874,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,docmlehner,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1921,12
2875,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Theli,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1499,12
2876,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Quutamo,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1215,12
2877,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,davu,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1896,12
2878,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Amsterdam,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,57,12
2879,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,darth_osmek,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1892,12
2880,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Brix,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,174,12
2881,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Missalotta,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1029,12
2882,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Volodymyrtvg,84,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1600,12
2883,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,malt65,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2184,12
2884,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Whisky_Sorensen,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1665,12
2885,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Ramses,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1232,12
2886,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ShaLi93,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1357,12
2887,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,joozah,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2103,12
2888,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,whisky313,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2570,12
2889,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,JulbertII,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,725,12
2890,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,LuckyLoser,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,861,12
2891,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ixdp,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2073,12
2892,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,TonySoprano,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1549,12
2893,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Thomas_W1,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1506,12
2894,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Expraesi,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,417,12
2895,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,PaulDvorak,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1157,12
2896,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Nharbs,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1084,12
2897,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Andre Lautensack,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,62,12
2898,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,nonickname,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2282,12
2899,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Robdk1987,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1264,12
2900,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Tombularbells,83,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1539,12
2901,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,OldStyle,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1118,12
2902,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Christoph B,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,236,12
2903,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Ana_tol,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,59,12
2904,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Godsend,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,526,12
2905,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,KraftRad_Alex,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,791,12
2906,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,CaskCariot,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,208,12
2907,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Oleg5,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1122,12
2908,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Byzantine,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,187,12
2909,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,CaBu_Dram,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,192,12
2910,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Lebenswassertester,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,824,12
2911,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Peated004,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1162,12
2912,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,SherryheadND,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1365,12
2913,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Heutje,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,588,12
2914,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,face,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1975,12
2915,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,MiPatrik,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1006,12
2916,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,De Buuk,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,293,12
2917,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,FuriousRS,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,473,12
2918,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,vlad_dracule,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2535,12
2919,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,gln,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2020,12
2920,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Tomsown,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1545,12
2921,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Mardo,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,956,12
2922,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Holzwurm,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,604,12
2923,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Toemi,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1531,12
2924,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,DB1965,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,259,12
2925,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Hamburgorot,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,560,12
2926,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Delinquent,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,297,12
2927,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Daniel Hohleweg,82,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,275,12
2928,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,teloper,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2478,12
2929,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Kalendin,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,744,12
2930,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,JohnnyTheSmoker,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,708,12
2931,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Stelze,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1432,12
2932,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Simo,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1375,12
2933,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Joschbert,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,715,12
2934,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,eggi1972,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1954,12
2935,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ctu,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1877,12
2936,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,a.rogalski,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1733,12
2937,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ColdAesthetics,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,241,12
2938,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Falang,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,427,12
2939,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,webdiver,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2564,12
2940,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,tarax69,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2475,12
2941,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ingohuesken@web.de,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2065,12
2942,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,evening,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1971,12
2943,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Ben Nevis,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,125,12
2944,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,TomP,81,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1536,12
2945,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Murain,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1062,12
2946,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ckultfinger,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1864,12
2947,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Darret,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,288,12
2948,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,jshe87,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2110,12
2949,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,childofbodom696,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,1856,12
2950,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,sdavid71,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2412,12
2951,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,peatbogger,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2319,12
2952,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,ASWhisky,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,17,12
2953,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,mema82,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,2229,12
2954,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Alba4life,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,39,12
2955,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Juergen78,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,721,12
2956,Scotch,Bunnahabhain,Bunnahabhain An Cladach,Single Malt,Fruchti3k,80,56.83,€ 50.32,https://www.whiskybase.com/whiskies/whisky/99764/bunnahabhain-an-cladach,471,12
